Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2022-11-03 - CAR 4, TB 3",TB,Limited ReportFull Report,44.633333333333,31.73,58.78,35.06,23.16,44.78,34.09,16.46,36.32,31.18,0.94,1.06,47.18,1.37,2.84,32.51,18.01,36.57,33.0,9.37,12.87,42.14,6.68,9.48,41.36,0.94,0.0,100.00,14.08,100.00,8.55,23.63,26.58,3.84,12.44,23.6,0.0,1.05,0.00,0.00,91.54,13.43,36.99,26.63,4.93,14.54,25.34,0.0,0.0,-,0.00,100.00,5.73,97.09,1.028,19092
"2022-11-03 - VGK 5, OTT 4",VGK,Limited ReportFull Report,46.666666666667,42.57,57.74,42.44,36.57,45.14,44.75,27.51,34.63,44.27,3.22,3.71,46.44,2.4,2.97,44.70,23.34,26.51,46.82,10.11,12.02,45.69,7.84,8.49,48.0,2.15,1.84,53.93,27.45,78.36,13.42,14.24,48.51,8.54,6.46,56.91,1.04,0.96,51.99,12.18,85.15,12.32,26.34,31.87,5.65,15.83,26.31,0.0,0.0,-,0.00,100.00,11.69,89.29,1.01,16043
"2022-11-03 - VGK 5, OTT 4",OTT,Limited ReportFull Report,46.666666666667,57.74,42.57,57.56,45.14,36.57,55.25,34.63,27.51,55.73,3.71,3.22,53.56,2.97,2.4,55.30,26.51,23.34,53.18,12.02,10.11,54.31,8.49,7.84,52.0,1.84,2.15,46.07,21.64,72.55,14.24,13.42,51.49,6.46,8.54,43.09,0.96,1.04,48.01,14.85,87.82,26.34,12.32,68.13,15.83,5.65,73.69,0.0,0.0,-,0.00,100.00,10.71,88.31,0.99,16043
"2022-11-03 - WSH 1, DET 3",WSH,Limited ReportFull Report,45.116666666667,47.65,32.39,59.53,35.29,26.77,56.87,30.01,20.15,59.82,1.06,0.94,52.82,1.98,1.44,57.83,21.03,12.09,63.5,8.57,6.44,57.11,5.33,5.56,48.95,0.0,0.94,0.00,0.00,83.06,12.41,5.54,69.13,6.17,0.93,86.92,1.05,0.0,100.00,17.05,100.00,21.59,18.46,53.91,14.28,13.72,51.0,0.0,0.0,-,0.00,100.00,3.52,95.32,0.988,18527
"2022-11-03 - WSH 1, DET 3",DET,Limited ReportFull Report,45.116666666667,32.39,47.65,40.47,26.77,35.29,43.13,20.15,30.01,40.18,0.94,1.06,47.18,1.44,1.98,42.17,12.09,21.03,36.5,6.44,8.57,42.89,5.56,5.33,51.05,0.94,0.0,100.00,16.94,100.00,5.54,12.41,30.87,0.93,6.17,13.08,0.0,1.05,0.00,0.00,82.95,18.46,21.59,46.09,13.72,14.28,49.0,0.0,0.0,-,0.00,100.00,4.68,96.48,1.012,18527
"2022-11-03 - MTL 2, WPG 3",MTL,Limited ReportFull Report,48.533333333333,33.46,45.56,42.35,27.23,36.25,42.9,16.71,26.89,38.32,2.11,0.92,69.58,2.17,2.36,47.95,18.99,23.45,44.74,10.7,10.07,51.51,5.27,5.56,48.67,2.12,0.92,69.75,40.17,83.48,8.36,13.35,38.5,6.21,9.67,39.12,0.0,0.0,-,0.00,100.00,11.6,18.21,38.92,4.32,8.79,32.94,0.0,0.0,-,0.00,100.00,12.65,96.56,1.092,13729
"2022-11-03 - MTL 2, WPG 3",WPG,Limited ReportFull Report,48.533333333333,45.56,33.46,57.65,36.25,27.23,57.1,26.89,16.71,61.68,0.92,2.11,30.42,2.36,2.17,52.05,23.45,18.99,55.26,10.07,10.7,48.49,5.56,5.27,51.33,0.92,2.12,30.25,16.52,59.83,13.35,8.36,61.5,9.67,6.21,60.88,0.0,0.0,-,0.00,100.00,18.21,11.6,61.08,8.79,4.32,67.06,0.0,0.0,-,0.00,100.00,3.44,87.35,0.908,13729
"2022-11-03 - NYI 5, STL 2",NYI,Limited ReportFull Report,51.116666666667,45.51,46.45,49.49,37.03,42.68,46.45,24.92,27.73,47.33,3.14,0.94,76.87,2.89,2.53,53.31,24.53,19.68,55.49,11.92,8.85,57.41,9.63,6.16,60.99,3.16,0.0,100.00,32.83,100.00,12.7,10.66,54.37,6.21,7.36,45.75,0.0,0.95,0.00,0.00,87.12,19.95,24.81,44.57,9.21,13.03,41.43,0.0,0.0,-,0.00,100.00,12.59,96.6,1.092,18096
"2022-11-03 - NYI 5, STL 2",STL,Limited ReportFull Report,51.116666666667,46.45,45.51,50.51,42.68,37.03,53.55,27.73,24.92,52.67,0.94,3.14,23.13,2.53,2.89,46.69,19.68,24.53,44.51,8.85,11.92,42.59,6.16,9.63,39.01,0.0,3.16,0.00,0.00,67.17,10.66,12.7,45.63,7.36,6.21,54.25,0.95,0.0,100.00,12.88,100.00,24.81,19.95,55.43,13.03,9.21,58.57,0.0,0.0,-,0.00,100.00,3.4,87.41,0.908,18096
"2022-11-03 - SEA 4, MIN 0",SEA,Limited ReportFull Report,52.133333333333,43.34,31.37,58.01,35.56,21.43,62.4,23.42,16.77,58.27,3.22,0.0,100.00,1.38,1.62,46.05,14.49,13.96,50.93,5.6,5.16,52.07,3.35,4.34,43.59,3.23,0.0,100.00,96.44,100.00,8.97,8.68,50.81,6.63,3.61,64.74,0.0,0.0,-,0.00,100.00,22.12,11.73,65.34,11.04,7.08,60.92,0.0,0.0,-,0.00,100.00,13.73,100.0,1.137,17221
"2022-11-03 - SEA 4, MIN 0",MIN,Limited ReportFull Report,52.133333333333,31.37,43.34,41.99,21.43,35.56,37.6,16.77,23.42,41.73,0.0,3.22,0.00,1.62,1.38,53.95,13.96,14.49,49.07,5.16,5.6,47.93,4.34,3.35,56.41,0.0,3.23,0.00,0.00,3.56,8.68,8.97,49.19,3.61,6.63,35.26,0.0,0.0,-,0.00,100.00,11.73,22.12,34.66,7.08,11.04,39.08,0.0,0.0,-,0.00,100.00,0.0,86.27,0.863,17221
"2022-11-03 - LA 1, CHI 2",LA,Limited ReportFull Report,54.0,67.62,35.22,65.75,47.27,26.34,64.22,32.71,15.68,67.6,1.01,0.94,51.74,2.56,1.19,68.30,26.16,11.47,69.51,11.66,4.74,71.11,7.32,2.84,72.05,1.01,0.0,100.00,13.81,100.00,14.48,6.76,68.18,4.11,4.86,45.86,0.0,0.95,0.00,0.00,80.48,45.9,21.56,68.04,20.19,6.99,74.27,0.0,0.0,-,0.00,100.00,3.09,93.98,0.971,16658
"2022-11-03 - LA 1, CHI 2",CHI,Limited ReportFull Report,54.0,35.22,67.62,34.25,26.34,47.27,35.78,15.68,32.71,32.4,0.94,1.01,48.26,1.19,2.56,31.70,11.47,26.16,30.49,4.74,11.66,28.89,2.84,7.32,27.95,0.0,1.01,0.00,0.00,86.19,6.76,14.48,31.82,4.86,4.11,54.14,0.95,0.0,100.00,19.52,100.00,21.56,45.9,31.96,6.99,20.19,25.73,0.0,0.0,-,0.00,100.00,6.02,96.91,1.029,16658
"2022-11-03 - NSH 4, CGY 1",NSH,Limited ReportFull Report,45.2,51.18,41.7,55.1,38.5,26.79,58.97,26.3,20.07,56.72,2.13,0.92,69.93,2.9,1.39,67.67,28.72,15.35,65.17,9.09,6.78,57.28,6.72,5.07,57.02,2.14,0.91,70.22,31.84,82.09,19.77,8.36,70.27,8.57,2.66,76.3,0.0,0.0,-,0.00,100.00,22.32,23.1,49.15,11.09,10.28,51.88,0.0,0.0,-,0.00,100.00,8.11,95.43,1.035,16984
"2022-11-03 - NSH 4, CGY 1",CGY,Limited ReportFull Report,45.2,41.7,51.18,44.9,26.79,38.5,41.03,20.07,26.3,43.28,0.92,2.13,30.07,1.39,2.9,32.33,15.35,28.72,34.83,6.78,9.09,42.72,5.07,6.72,42.98,0.91,2.14,29.78,17.91,68.16,8.36,19.77,29.73,2.66,8.57,23.7,0.0,0.0,-,0.00,100.00,23.1,22.32,50.85,10.28,11.09,48.12,0.0,0.0,-,0.00,100.00,4.57,91.89,0.965,16984
"2022-11-03 - NJ 4, EDM 3",NJ,Limited ReportFull Report,49.266666666667,68.5,54.32,55.77,53.54,43.65,55.09,39.43,32.34,54.94,4.09,1.89,68.45,3.57,3.35,51.65,38.43,34.69,52.56,12.33,19.53,38.71,6.98,12.77,35.35,0.0,0.94,0.00,0.00,92.63,25.71,15.21,62.82,18.2,8.93,67.09,3.17,0.95,76.97,17.41,89.38,32.88,23.09,58.75,13.3,9.38,58.64,0.93,0.0,100.00,7.00,100.00,10.38,94.17,1.045,17021
"2022-11-03 - NJ 4, EDM 3",EDM,Limited ReportFull Report,49.266666666667,54.32,68.5,44.23,43.65,53.54,44.91,32.34,39.43,45.06,1.89,4.09,31.55,3.35,3.57,48.35,34.69,38.43,47.44,19.53,12.33,61.29,12.77,6.98,64.65,0.94,0.0,100.00,7.37,100.00,15.21,25.71,37.18,8.93,18.2,32.91,0.95,3.17,23.03,10.62,82.59,23.09,32.88,41.25,9.38,13.3,41.36,0.0,0.93,0.00,0.00,93.00,5.83,89.62,0.955,17021
"2022-11-03 - ANA 5, VAN 8",ANA,Limited ReportFull Report,53.35,36.46,55.9,39.48,26.26,49.17,34.82,24.35,42.15,36.62,3.02,4.9,38.18,1.35,3.04,30.75,16.99,25.05,40.41,5.05,15.69,24.35,4.98,13.99,26.27,2.04,3.91,34.33,41.02,72.05,11.75,9.46,55.4,6.02,7.18,45.6,1.02,0.98,51.15,17.00,86.39,16.19,26.98,37.5,10.32,18.76,35.5,0.0,0.0,-,0.00,100.00,12.41,88.39,1.008,18760
"2022-11-03 - ANA 5, VAN 8",VAN,Limited ReportFull Report,53.35,55.9,36.46,60.52,49.17,26.26,65.18,42.15,24.35,63.38,4.9,3.02,61.82,3.04,1.35,69.25,25.05,16.99,59.59,15.69,5.05,75.65,13.99,4.98,73.73,3.91,2.04,65.67,27.95,58.98,9.46,11.75,44.6,7.18,6.02,54.4,0.98,1.02,48.85,13.61,83.00,26.98,16.19,62.5,18.76,10.32,64.5,0.0,0.0,-,0.00,100.00,11.61,87.59,0.992,18760
"2022-11-03 - DAL 7, ARI 2",DAL,Limited ReportFull Report,50.483333333333,50.35,44.57,53.04,35.67,35.41,50.19,28.75,23.62,54.9,6.43,1.83,77.81,2.36,1.97,54.52,27.46,18.47,59.78,9.21,6.62,58.16,5.8,4.08,58.73,3.25,0.91,78.14,55.95,77.73,18.52,11.6,61.49,11.09,7.92,58.33,3.13,0.96,76.54,28.25,87.88,15.44,19.73,43.89,10.66,9.08,53.99,0.0,0.0,-,0.00,100.00,22.37,92.23,1.146,4600
"2022-11-03 - DAL 7, ARI 2",ARI,Limited ReportFull Report,50.483333333333,44.57,50.35,46.96,35.41,35.67,49.81,23.62,28.75,45.1,1.83,6.43,22.19,1.97,2.36,45.48,18.47,27.46,40.22,6.62,9.21,41.84,4.08,5.8,41.27,0.91,3.25,21.86,22.27,44.05,11.6,18.52,38.51,7.92,11.09,41.67,0.96,3.13,23.46,12.12,71.75,19.73,15.44,56.11,9.08,10.66,46.01,0.0,0.0,-,0.00,100.00,7.77,77.63,0.854,4600
"2022-11-03 - FLA 4, SJ 3",FLA,Limited ReportFull Report,51.466666666667,63.42,52.32,54.79,44.89,38.21,54.02,33.22,30.81,51.88,1.08,1.87,36.56,2.49,2.92,46.09,32.37,26.72,54.78,14.18,12.89,52.38,7.57,11.12,40.51,0.0,0.0,-,0.00,100.00,18.38,13.52,57.63,8.45,7.44,53.17,0.0,0.0,-,0.00,100.00,40.53,32.11,55.8,16.22,11.22,59.1,1.11,1.84,37.70,6.85,83.65,3.24,93.94,0.972,10182
"2022-11-03 - FLA 4, SJ 3",SJ,Limited ReportFull Report,51.466666666667,52.32,63.42,45.21,38.21,44.89,45.98,30.81,33.22,48.12,1.87,1.08,63.44,2.92,2.49,53.91,26.72,32.37,45.22,12.89,14.18,47.62,11.12,7.57,59.49,0.0,0.0,-,0.00,100.00,13.52,18.38,42.37,7.44,8.45,46.83,0.0,0.0,-,0.00,100.00,32.11,40.53,44.2,11.22,16.22,40.9,1.84,1.11,62.30,16.35,93.15,6.06,96.76,1.028,10182
"2022-11-04 - BUF 3, CAR 5",BUF,Limited ReportFull Report,44.616666666667,34.27,37.37,47.84,26.62,31.35,45.92,18.74,20.17,48.17,2.11,2.86,42.52,2.01,1.66,54.82,18.17,20.51,46.98,9.25,5.92,60.97,6.2,3.03,67.18,0.0,0.99,0.00,0.00,67.29,8.81,14.72,37.44,5.06,7.87,39.15,2.1,0.95,68.94,41.55,87.96,12.7,13.32,48.81,6.51,8.22,44.18,0.0,0.89,0.00,0.00,89.19,11.27,85.84,0.971,18727
"2022-11-04 - BUF 3, CAR 5",CAR,Limited ReportFull Report,44.616666666667,37.37,34.27,52.16,31.35,26.62,54.08,20.17,18.74,51.83,2.86,2.11,57.48,1.66,2.01,45.18,20.51,18.17,53.02,5.92,9.25,39.03,3.03,6.2,32.82,0.99,0.0,100.00,32.71,100.00,14.72,8.81,62.56,7.87,5.06,60.85,0.95,2.1,31.06,12.04,58.45,13.32,12.7,51.19,8.22,6.51,55.82,0.89,0.0,100.00,10.81,100.00,14.16,88.73,1.029,18727
"2022-11-04 - CBJ 3, COL 6",CBJ,Limited ReportFull Report,37.466666666667,29.79,44.45,40.12,21.91,33.37,39.64,19.15,24.92,43.45,1.01,2.92,25.74,1.56,1.65,48.57,16.61,19.25,46.33,8.93,4.04,68.86,5.9,2.03,74.35,0.0,0.96,0.00,0.00,52.60,7.6,15.5,32.91,5.93,8.98,39.79,1.06,1.89,35.89,17.84,78.95,8.43,21.52,28.16,6.53,14.15,31.58,0.0,0.0,-,0.00,100.00,5.28,88.29,0.936,12882
"2022-11-04 - CBJ 3, COL 6",COL,Limited ReportFull Report,37.466666666667,44.45,29.79,59.88,33.37,21.91,60.36,24.92,19.15,56.55,2.92,1.01,74.26,1.65,1.56,51.43,19.25,16.61,53.67,4.04,8.93,31.14,2.03,5.9,25.65,0.96,0.0,100.00,47.40,100.00,15.5,7.6,67.09,8.98,5.93,60.21,1.89,1.06,64.11,21.05,82.16,21.52,8.43,71.84,14.15,6.53,68.42,0.0,0.0,-,0.00,100.00,11.71,94.72,1.064,12882
"2022-11-05 - CHI 0, WPG 4",CHI,Limited ReportFull Report,50.35,39.94,61.82,39.25,35.37,49.26,41.8,27.61,33.7,45.03,0.0,0.0,-,2.21,3.41,39.32,15.34,36.62,29.52,8.42,11.77,41.7,4.22,7.98,34.57,0.0,0.0,-,0.00,100.00,6.91,25.34,21.42,4.96,9.97,33.24,0.0,0.0,-,0.00,100.00,22.67,19.69,53.52,15.92,12.69,55.64,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,13210
"2022-11-05 - CHI 0, WPG 4",WPG,Limited ReportFull Report,50.35,61.82,39.94,60.75,49.26,35.37,58.2,33.7,27.61,54.97,0.0,0.0,-,3.41,2.21,60.68,36.62,15.34,70.48,11.77,8.42,58.3,7.98,4.22,65.43,0.0,0.0,-,0.00,100.00,25.34,6.91,78.58,9.97,4.96,66.76,0.0,0.0,-,0.00,100.00,19.69,22.67,46.48,12.69,15.92,44.36,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,13210
"2022-11-05 - DAL 6, EDM 2",DAL,Limited ReportFull Report,45.916666666667,54.4,34.69,61.06,43.33,27.4,61.26,27.61,20.45,57.45,4.29,0.92,82.39,3.21,1.82,63.76,27.04,17.71,60.43,15.87,8.76,64.43,12.31,6.19,66.52,2.15,0.0,100.00,17.47,100.00,11.43,8.72,56.73,3.26,5.49,37.28,1.04,0.96,51.99,31.85,82.52,21.51,16.29,56.9,9.0,7.8,53.57,1.11,0.0,100.00,12.35,100.00,15.54,95.52,1.111,17067
"2022-11-05 - DAL 6, EDM 2",EDM,Limited ReportFull Report,45.916666666667,34.69,54.4,38.94,27.4,43.33,38.74,20.45,27.61,42.55,0.92,4.29,17.61,1.82,3.21,36.24,17.71,27.04,39.57,8.76,15.87,35.57,6.19,12.31,33.48,0.0,2.15,0.00,0.00,82.53,8.72,11.43,43.27,5.49,3.26,62.72,0.96,1.04,48.01,17.48,68.15,16.29,21.51,43.1,7.8,9.0,46.43,0.0,1.11,0.00,0.00,87.65,4.48,84.46,0.889,17067
"2022-11-05 - ARI 3, WSH 2",ARI,Limited ReportFull Report,47.6,35.11,56.81,38.19,30.29,41.6,42.13,21.24,29.73,41.67,3.08,0.99,75.71,2.24,2.69,45.43,17.53,27.21,39.18,7.38,11.47,39.16,7.3,4.79,60.36,2.09,0.99,67.90,28.69,79.35,10.11,15.85,38.95,4.09,8.8,31.73,1.06,0.0,100.00,25.88,100.00,13.94,25.06,35.74,8.85,14.41,38.06,0.0,0.0,-,0.00,100.00,14.51,96.67,1.112,18573
"2022-11-05 - ARI 3, WSH 2",WSH,Limited ReportFull Report,47.6,56.81,35.11,61.81,41.6,30.29,57.87,29.73,21.24,58.33,0.99,3.08,24.29,2.69,2.24,54.57,27.21,17.53,60.82,11.47,7.38,60.84,4.79,7.3,39.64,0.99,2.09,32.10,20.65,71.31,15.85,10.11,61.05,8.8,4.09,68.27,0.0,1.06,0.00,0.00,74.12,25.06,13.94,64.26,14.41,8.85,61.94,0.0,0.0,-,0.00,100.00,3.33,85.49,0.888,18573
"2022-11-05 - BOS 1, TOR 2",BOS,Limited ReportFull Report,47.166666666667,36.0,40.68,46.95,24.66,31.14,44.19,16.66,24.15,40.83,0.0,0.94,0.00,0.73,1.29,36.27,16.19,13.69,54.18,3.07,6.79,31.13,2.05,4.86,29.64,0.0,0.94,0.00,0.00,80.61,12.93,6.93,65.09,3.01,3.94,43.32,0.0,0.0,-,0.00,100.00,16.25,22.72,41.7,8.49,14.53,36.88,0.0,0.0,-,0.00,100.00,0.0,96.09,0.961,18926
"2022-11-05 - BOS 1, TOR 2",TOR,Limited ReportFull Report,47.166666666667,40.68,36.0,53.05,31.14,24.66,55.81,24.15,16.66,59.17,0.94,0.0,100.00,1.29,0.73,63.73,13.69,16.19,45.82,6.79,3.07,68.87,4.86,2.05,70.36,0.94,0.0,100.00,19.39,100.00,6.93,12.93,34.91,3.94,3.01,56.68,0.0,0.0,-,0.00,100.00,22.72,16.25,58.3,14.53,8.49,63.12,0.0,0.0,-,0.00,100.00,3.91,100.0,1.039,18926
"2022-11-05 - BUF 3, TB 5",BUF,Limited ReportFull Report,51.8,43.69,43.09,50.35,30.63,33.21,47.97,19.28,24.52,44.02,2.07,2.81,42.39,2.15,2.76,43.75,30.16,30.74,49.53,12.75,12.3,50.9,9.48,9.47,50.03,2.07,0.92,69.26,21.82,90.30,17.35,18.55,48.33,3.03,7.88,27.81,0.0,1.9,0.00,0.00,75.93,20.21,22.8,46.98,6.92,6.9,50.05,0.0,0.0,-,0.00,100.00,10.72,88.54,0.993,19092
"2022-11-05 - BUF 3, TB 5",TB,Limited ReportFull Report,51.8,43.09,43.69,49.65,33.21,30.63,52.03,24.52,19.28,55.98,2.81,2.07,57.61,2.76,2.15,56.25,30.74,30.16,50.47,12.3,12.75,49.1,9.47,9.48,49.97,0.92,2.07,30.74,9.70,78.18,18.55,17.35,51.67,7.88,3.03,72.19,1.9,0.0,100.00,24.07,100.00,22.8,20.21,53.02,6.9,6.92,49.95,0.0,0.0,-,0.00,100.00,11.46,89.28,1.007,19092
"2022-11-05 - NYI 0, DET 3",NYI,Limited ReportFull Report,43.683333333333,42.04,35.51,54.21,22.22,26.98,45.16,17.41,18.97,47.86,0.0,0.99,0.00,1.38,1.18,53.94,20.05,14.78,57.57,7.22,6.74,51.71,6.18,4.83,56.12,0.0,0.0,-,0.00,100.00,12.59,8.08,60.91,5.87,2.0,74.6,0.0,0.0,-,0.00,100.00,15.93,16.38,49.3,4.45,9.28,32.4,0.0,1.07,0.00,0.00,88.49,0.0,94.8,0.948,19515
"2022-11-05 - NYI 0, DET 3",DET,Limited ReportFull Report,43.683333333333,35.51,42.04,45.79,26.98,22.22,54.84,18.97,17.41,52.14,0.99,0.0,100.00,1.18,1.38,46.06,14.78,20.05,42.43,6.74,7.22,48.29,4.83,6.18,43.88,0.0,0.0,-,0.00,100.00,8.08,12.59,39.09,2.0,5.87,25.4,0.0,0.0,-,0.00,100.00,16.38,15.93,50.7,9.28,4.45,67.6,1.07,0.0,100.00,11.51,100.00,5.2,100.0,1.052,19515
"2022-11-05 - PHI 2, OTT 1",PHI,Limited ReportFull Report,44.05,51.55,57.42,47.31,31.7,35.91,46.89,23.33,24.75,48.52,1.06,0.94,52.82,2.11,2.56,45.18,26.55,33.46,44.24,11.82,13.72,46.28,6.38,6.38,50.0,1.06,0.94,52.92,16.58,85.25,14.82,19.61,43.04,6.34,7.73,45.08,0.0,0.0,-,0.00,100.00,17.91,17.16,51.08,8.55,10.59,44.66,0.0,0.0,-,0.00,100.00,4.53,96.19,1.007,16722
"2022-11-05 - PHI 2, OTT 1",OTT,Limited ReportFull Report,44.05,57.42,51.55,52.69,35.91,31.7,53.11,24.75,23.33,51.48,0.94,1.06,47.18,2.56,2.11,54.82,33.46,26.55,55.76,13.72,11.82,53.72,6.38,6.38,50.0,0.94,1.06,47.08,14.75,83.42,19.61,14.82,56.96,7.73,6.34,54.92,0.0,0.0,-,0.00,100.00,17.16,17.91,48.92,10.59,8.55,55.34,0.0,0.0,-,0.00,100.00,3.81,95.47,0.993,16722
"2022-11-05 - SEA 3, PIT 2",SEA,Limited ReportFull Report,46.433333333333,39.88,61.96,39.16,32.76,46.33,41.42,24.55,29.16,45.71,3.12,1.87,62.59,1.92,2.68,41.74,20.86,27.65,43.01,9.52,11.28,45.78,7.32,6.68,52.25,2.12,0.0,100.00,28.94,100.00,11.32,16.42,40.82,4.11,8.74,32.0,0.0,0.95,0.00,0.00,89.16,16.2,28.14,36.54,11.06,9.77,53.08,0.94,0.89,51.34,8.48,90.90,12.73,93.6,1.063,18302
"2022-11-05 - SEA 3, PIT 2",PIT,Limited ReportFull Report,46.433333333333,61.96,39.88,60.84,46.33,32.76,58.58,29.16,24.55,54.29,1.87,3.12,37.41,2.68,1.92,58.26,27.65,20.86,56.99,11.28,9.52,54.22,6.68,7.32,47.75,0.0,2.12,0.00,0.00,71.06,16.42,11.32,59.18,8.74,4.11,68.0,0.95,0.0,100.00,10.84,100.00,28.14,16.2,63.46,9.77,11.06,46.92,0.89,0.94,48.66,9.10,91.52,6.4,87.27,0.937,18302
"2022-11-05 - VGK 6, MTL 4",VGK,Limited ReportFull Report,47.166666666667,58.17,44.85,56.47,36.43,31.27,53.81,30.91,24.99,55.3,4.24,2.76,60.52,2.93,1.64,64.07,38.92,20.76,65.22,15.45,8.97,63.27,13.14,6.3,67.59,3.21,0.0,100.00,24.44,100.00,23.63,11.54,67.2,10.48,6.49,61.75,1.05,2.88,26.75,10.03,55.63,18.25,22.32,44.98,7.45,11.22,39.9,0.0,0.0,-,0.00,100.00,13.71,88.94,1.026,21105
"2022-11-05 - VGK 6, MTL 4",MTL,Limited ReportFull Report,47.166666666667,44.85,58.17,43.53,31.27,36.43,46.19,24.99,30.91,44.7,2.76,4.24,39.48,1.64,2.93,35.93,20.76,38.92,34.78,8.97,15.45,36.73,6.3,13.14,32.41,0.0,3.21,0.00,0.00,75.56,11.54,23.63,32.8,6.49,10.48,38.25,2.88,1.05,73.25,44.37,89.97,22.32,18.25,55.02,11.22,7.45,60.1,0.0,0.0,-,0.00,100.00,11.06,86.29,0.974,21105
"2022-11-05 - COL 5, CBJ 1",COL,Limited ReportFull Report,56.733333333333,84.18,40.87,67.32,60.71,30.54,66.53,49.33,25.48,65.94,5.32,0.0,100.00,3.56,1.45,71.03,40.46,13.3,75.26,20.45,4.28,82.68,14.67,4.28,77.42,2.14,0.0,100.00,14.60,100.00,20.41,8.93,69.55,12.16,4.67,72.23,3.06,0.0,100.00,25.20,100.00,34.19,22.36,60.46,19.31,15.14,56.05,0.0,0.0,-,0.00,100.00,10.79,100.0,1.108,12897
"2022-11-05 - COL 5, CBJ 1",CBJ,Limited ReportFull Report,56.733333333333,40.87,84.18,32.68,30.54,60.71,33.47,25.48,49.33,34.06,0.0,5.32,0.00,1.45,3.56,28.97,13.3,40.46,24.74,4.28,20.45,17.32,4.28,14.67,22.58,0.0,2.14,0.00,0.00,85.40,8.93,20.41,30.45,4.67,12.16,27.77,0.0,3.06,0.00,0.00,74.80,22.36,34.19,39.54,15.14,19.31,43.95,0.0,0.0,-,0.00,100.00,0.0,89.21,0.892,12897
"2022-11-05 - NSH 4, VAN 3",NSH,Limited ReportFull Report,43.983333333333,42.83,50.16,46.06,33.46,38.26,46.65,21.62,32.94,39.63,2.03,1.93,51.18,2.43,2.13,53.35,25.24,28.01,47.39,11.26,12.75,46.9,9.02,9.92,47.62,1.01,0.99,50.51,11.20,90.02,13.82,15.42,47.27,3.03,5.96,33.71,0.0,0.0,-,0.00,100.00,14.45,19.17,42.98,6.71,15.19,30.65,0.93,0.95,49.61,13.88,93.77,9.37,94.13,1.035,18855
"2022-11-05 - NSH 4, VAN 3",VAN,Limited ReportFull Report,43.983333333333,50.16,42.83,53.94,38.26,33.46,53.35,32.94,21.62,60.37,1.93,2.03,48.82,2.13,2.43,46.65,28.01,25.24,52.61,12.75,11.26,53.1,9.92,9.02,52.38,0.99,1.01,49.49,9.98,88.80,15.42,13.82,52.73,5.96,3.03,66.29,0.0,0.0,-,0.00,100.00,19.17,14.45,57.02,15.19,6.71,69.35,0.95,0.93,50.39,6.23,86.12,5.87,90.63,0.965,18855
"2022-11-05 - NJ 4, CGY 3",NJ,Limited ReportFull Report,46.433333333333,46.42,42.6,52.14,37.06,29.73,55.49,26.6,19.58,57.61,3.14,2.82,52.73,2.44,1.72,58.69,28.61,16.47,63.47,11.87,7.19,62.26,6.46,5.4,54.45,3.15,2.79,53.05,48.79,48.38,16.8,9.17,64.69,10.48,2.91,78.24,0.0,0.0,-,0.00,100.00,22.42,29.25,43.39,8.69,8.53,50.46,0.0,0.0,-,0.00,100.00,11.82,85.6,0.974,17386
"2022-11-05 - NJ 4, CGY 3",CGY,Limited ReportFull Report,46.433333333333,42.6,46.42,47.86,29.73,37.06,44.51,19.58,26.6,42.39,2.82,3.14,47.27,1.72,2.44,41.31,16.47,28.61,36.53,7.19,11.87,37.74,5.4,6.46,45.55,2.79,3.15,46.95,51.62,51.21,9.17,16.8,35.31,2.91,10.48,21.76,0.0,0.0,-,0.00,100.00,29.25,22.42,56.61,8.53,8.69,49.54,0.0,0.0,-,0.00,100.00,14.4,88.18,1.026,17386
"2022-11-05 - ANA 5, SJ 4",ANA,Limited ReportFull Report,47.966666666667,33.43,56.9,37.01,26.46,44.16,37.47,16.23,37.55,30.18,3.08,2.86,51.91,1.4,3.24,30.18,17.59,29.95,37.0,5.0,13.44,27.11,3.95,10.54,27.24,2.05,0.0,100.00,51.81,100.00,12.55,16.54,43.13,4.13,11.77,25.99,1.05,2.85,26.96,25.46,75.78,17.04,34.47,33.08,6.16,14.17,30.31,0.0,0.0,-,0.00,100.00,18.99,92.39,1.114,17562
"2022-11-05 - ANA 5, SJ 4",SJ,Limited ReportFull Report,47.966666666667,56.9,33.43,62.99,44.16,26.46,62.53,37.55,16.23,69.82,2.86,3.08,48.09,3.24,1.4,69.82,29.95,17.59,63.0,13.44,5.0,72.89,10.54,3.95,72.76,0.0,2.05,0.00,0.00,48.19,16.54,12.55,56.87,11.77,4.13,74.01,2.85,1.05,73.04,24.22,74.54,34.47,17.04,66.92,14.17,6.16,69.69,0.0,0.0,-,0.00,100.00,7.61,81.01,0.886,17562
